gen,nevals,avg,min,max
40,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
41,66,[160.97619048  17.94047619],[-1000.     6.],[ 175. 1000.]
42,68,[175.   6.],[175.   6.],[175.   6.]
43,62,[175.           6.01190476],[175.   6.],[175.   7.]
44,58,[175.           6.01190476],[175.   6.],[175.   7.]
45,59,[175.   6.],[175.   6.],[175.   6.]
46,64,[175.   6.],[175.   6.],[175.   6.]
47,74,[175.   6.],[175.   6.],[175.   6.]
48,60,[175.   6.],[175.   6.],[175.   6.]
49,67,[175.   6.],[175.   6.],[175.   6.]
50,70,[161.01190476  17.89285714],[-1000.     6.],[ 175. 1000.]
51,59,[175.   6.],[175.   6.],[175.   6.]
52,52,[175.   6.],[175.   6.],[175.   6.]
53,62,[175.   6.],[175.   6.],[175.   6.]
54,66,[175.           6.03571429],[175.   6.],[175.   7.]
55,66,[175.   6.],[175.   6.],[175.   6.]
56,63,[175.   6.],[175.   6.],[175.   6.]
57,60,[174.98809524   6.01190476],[174.   6.],[175.   7.]
58,63,[174.98809524   6.03571429],[174.   6.],[175.   7.]
59,63,[175.   6.],[175.   6.],[175.   6.]
60,61,[174.98809524   6.        ],[174.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-734.51190476  776.02380952],[-1000.     7.],[ 175. 1000.]
1,58,[-105.63095238  245.73809524],[-1000.     7.],[ 175. 1000.]
2,60,[146.75       33.0952381],[-1000.     6.],[ 175. 1000.]
3,63,[146.64285714  33.07142857],[-1000.     6.],[ 175. 1000.]
4,67,[160.75        19.53571429],[-1000.     6.],[ 175. 1000.]
5,57,[132.58333333  43.32142857],[-1000.     5.],[ 175. 1000.]
6,58,[76.80952381 89.39285714],[-1000.     6.],[ 175. 1000.]
7,66,[146.83333333  30.05952381],[-1000.     5.],[ 175. 1000.]
8,61,[132.88095238  41.78571429],[-1000.     6.],[ 175. 1000.]
9,61,[174.96428571   6.07142857],[174.   6.],[175.   9.]
10,61,[174.96428571   6.27380952],[174.   5.],[175.  23.]
11,65,[175.           6.01190476],[175.   6.],[175.   7.]
12,62,[174.97619048   5.98809524],[174.   5.],[175.   6.]
13,57,[174.92857143   6.14285714],[173.   5.],[175.  15.]
14,66,[174.97619048   6.05952381],[173.   6.],[175.   9.]
15,52,[174.96428571   6.        ],[174.   5.],[175.   7.]
16,62,[174.95238095   6.08333333],[173.   6.],[175.  11.]
17,63,[175.   6.],[175.   6.],[175.   6.]
18,65,[174.97619048   5.98809524],[174.   5.],[175.   6.]
19,65,[174.96428571   6.05952381],[172.   6.],[175.  11.]
20,61,[175.   6.],[175.   6.],[175.   6.]
21,65,[174.98809524   6.        ],[174.   6.],[175.   6.]
22,62,[174.98809524   6.08333333],[174.   6.],[175.  13.]
23,63,[175.   6.],[175.   6.],[175.   6.]
24,60,[175.   6.],[175.   6.],[175.   6.]
25,65,[175.   6.],[175.   6.],[175.   6.]
26,63,[175.           6.07142857],[175.   6.],[175.  12.]
27,62,[161.          17.88095238],[-1000.     6.],[ 175. 1000.]
28,58,[174.98809524   6.03571429],[174.   5.],[175.  10.]
29,63,[175.   6.],[175.   6.],[175.   6.]
30,57,[174.97619048   6.        ],[174.   6.],[175.   6.]
31,61,[175.           6.02380952],[175.   6.],[175.   8.]
32,67,[174.97619048   6.        ],[174.   6.],[175.   6.]
33,65,[175.   6.],[175.   6.],[175.   6.]
34,60,[175.   6.],[175.   6.],[175.   6.]
35,61,[175.   6.],[175.   6.],[175.   6.]
36,61,[175.   6.],[175.   6.],[175.   6.]
37,65,[175.   6.],[175.   6.],[175.   6.]
38,66,[174.97619048   6.02380952],[173.   6.],[175.   8.]
39,61,[175.   6.],[175.   6.],[175.   6.]
40,64,[174.98809524   6.        ],[174.   6.],[175.   6.]
41,64,[174.98809524   6.        ],[174.   6.],[175.   6.]
42,60,[175.           6.02380952],[175.   6.],[175.   8.]
43,50,[175.   6.],[175.   6.],[175.   6.]
44,55,[175.   6.],[175.   6.],[175.   6.]
45,60,[175.   6.],[175.   6.],[175.   6.]
46,63,[175.   6.],[175.   6.],[175.   6.]
47,62,[175.   6.],[175.   6.],[175.   6.]
48,62,[175.   6.],[175.   6.],[175.   6.]
49,65,[175.           6.02380952],[175.   6.],[175.   8.]
50,64,[175.   6.],[175.   6.],[175.   6.]
51,52,[175.   6.],[175.   6.],[175.   6.]
52,63,[175.   6.],[175.   6.],[175.   6.]
53,72,[175.   6.],[175.   6.],[175.   6.]
54,70,[174.98809524   6.        ],[174.   6.],[175.   6.]
55,61,[175.   6.],[175.   6.],[175.   6.]
56,54,[174.98809524   6.        ],[174.   6.],[175.   6.]
57,63,[175.   6.],[175.   6.],[175.   6.]
58,66,[175.   6.],[175.   6.],[175.   6.]
59,62,[175.   6.],[175.   6.],[175.   6.]
60,63,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.79761905  728.79761905],[-1000.     6.],[ 175. 1000.]
1,59,[ 19.52380952 140.0952381 ],[-1000.     6.],[ 175. 1000.]
2,66,[118.45238095  55.72619048],[-1000.     6.],[ 175. 1000.]
3,66,[160.80952381  18.5952381 ],[-1000.     6.],[ 175. 1000.]
4,58,[160.78571429  18.36904762],[-1000.     6.],[ 175. 1000.]
5,62,[174.9047619    6.22619048],[172.   6.],[175.  15.]
6,58,[160.98809524  17.92857143],[-1000.     6.],[ 175. 1000.]
7,67,[160.91666667  17.95238095],[-1000.     6.],[ 175. 1000.]
8,60,[174.94047619   6.19047619],[173.   6.],[175.  13.]
9,62,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
10,67,[174.97619048   6.03571429],[174.   6.],[175.   7.]
11,64,[160.92857143  18.22619048],[-1000.     6.],[ 175. 1000.]
12,69,[174.9047619    6.22619048],[170.   6.],[175.  15.]
13,62,[160.96428571  17.98809524],[-1000.     6.],[ 175. 1000.]
14,64,[160.98809524  17.86904762],[-1000.     6.],[ 175. 1000.]
15,72,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
16,61,[174.95238095   6.11904762],[173.   6.],[175.  13.]
17,62,[174.97619048   6.02380952],[173.   6.],[175.   8.]
18,54,[174.91666667   6.39285714],[170.   6.],[175.  38.]
19,65,[175.           6.04761905],[175.   6.],[175.   9.]
20,64,[175.   6.],[175.   6.],[175.   6.]
21,55,[147.          29.70238095],[-1000.     6.],[ 175. 1000.]
22,64,[174.88095238   6.44047619],[167.   6.],[175.  28.]
23,66,[161.          17.86904762],[-1000.     6.],[ 175. 1000.]
24,63,[174.98809524   6.01190476],[174.   6.],[175.   7.]
25,68,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
26,64,[174.9047619    6.19047619],[170.   6.],[175.  15.]
27,52,[175.   6.],[175.   6.],[175.   6.]
28,60,[174.94047619   6.17857143],[173.   6.],[175.  13.]
29,52,[174.97619048   6.03571429],[173.   6.],[175.   7.]
30,60,[174.95238095   6.03571429],[173.   6.],[175.   8.]
31,59,[174.95238095   6.02380952],[171.   6.],[175.   8.]
32,68,[174.9047619    6.11904762],[170.   6.],[175.  12.]
33,61,[174.95238095   6.03571429],[171.   6.],[175.   9.]
34,60,[174.97619048   6.02380952],[173.   6.],[175.   7.]
35,66,[175.   6.],[175.   6.],[175.   6.]
36,54,[174.92857143   6.11904762],[173.   6.],[175.  12.]
37,56,[174.97619048   6.03571429],[173.   6.],[175.   8.]
38,58,[175.   6.],[175.   6.],[175.   6.]
39,62,[174.92857143   6.03571429],[169.   6.],[175.   9.]
40,61,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
41,65,[174.97619048   6.32142857],[173.   6.],[175.  33.]
42,65,[175.   6.],[175.   6.],[175.   6.]
43,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
44,65,[175.   6.],[175.   6.],[175.   6.]
45,71,[175.           6.01190476],[175.   6.],[175.   7.]
46,72,[175.   6.],[175.   6.],[175.   6.]
47,61,[174.98809524   6.04761905],[174.   6.],[175.   9.]
48,67,[175.   6.],[175.   6.],[175.   6.]
49,66,[175.           6.05952381],[175.   6.],[175.   9.]
50,65,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
51,68,[174.97619048   6.02380952],[173.   6.],[175.   7.]
52,54,[175.   6.],[175.   6.],[175.   6.]
53,62,[175.           6.01190476],[175.   6.],[175.   7.]
54,72,[175.   6.],[175.   6.],[175.   6.]
55,59,[175.   6.],[175.   6.],[175.   6.]
56,68,[175.           6.27380952],[175.   6.],[175.  27.]
57,66,[161.          17.95238095],[-1000.     6.],[ 175. 1000.]
58,62,[174.98809524   6.02380952],[174.   6.],[175.   7.]
59,65,[174.97619048   6.02380952],[174.   6.],[175.   7.]
60,51,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-636.89285714  693.58333333],[-1000.     8.],[ 175. 1000.]
1,66,[-63.98809524 210.51190476],[-1000.     8.],[ 175. 1000.]
2,67,[76.51190476 92.04761905],[-1000.     7.],[ 175. 1000.]
3,61,[146.76190476  32.53571429],[-1000.     7.],[ 175. 1000.]
4,64,[160.91666667  19.94047619],[-1000.     8.],[ 175. 1000.]
5,59,[174.80952381   8.33333333],[171.   8.],[175.  24.]
6,66,[174.79761905   8.58333333],[169.   6.],[175.  31.]
7,67,[160.85714286  19.70238095],[-1000.     6.],[ 175. 1000.]
8,64,[174.97619048   7.25      ],[174.   6.],[175.  10.]
9,67,[160.9047619   18.19047619],[-1000.     6.],[ 175. 1000.]
10,62,[160.83333333  18.27380952],[-1000.     6.],[ 175. 1000.]
11,61,[174.98809524   6.04761905],[174.   6.],[175.   8.]
12,76,[174.91666667   6.32142857],[170.   6.],[175.  26.]
13,61,[174.82142857   6.73809524],[164.   6.],[175.  41.]
14,64,[174.97619048   6.03571429],[173.   6.],[175.   7.]
15,72,[160.97619048  17.96428571],[-1000.     6.],[ 175. 1000.]
16,58,[175.           6.01190476],[175.   6.],[175.   7.]
17,66,[174.96428571   6.04761905],[173.   6.],[175.   9.]
18,69,[174.83333333   6.89285714],[166.   6.],[175.  65.]
19,61,[174.97619048   6.01190476],[173.   6.],[175.   7.]
20,62,[174.80952381   6.38095238],[161.   6.],[175.  33.]
21,67,[174.97619048   6.27380952],[173.   6.],[175.  25.]
22,63,[160.85714286  17.96428571],[-1000.     6.],[ 175. 1000.]
23,65,[175.           6.04761905],[175.   6.],[175.   8.]
24,64,[174.97619048   6.07142857],[173.   6.],[175.  10.]
25,70,[174.97619048   6.02380952],[173.   6.],[175.   7.]
26,62,[174.97619048   6.05952381],[173.   6.],[175.   8.]
27,60,[174.95238095   6.08333333],[173.   6.],[175.  12.]
28,62,[175.           6.01190476],[175.   6.],[175.   7.]
29,70,[174.77380952   6.52380952],[156.   6.],[175.  50.]
30,64,[175.           6.02380952],[175.   6.],[175.   7.]
31,73,[174.98809524   6.01190476],[174.   6.],[175.   7.]
32,69,[174.95238095   6.11904762],[173.   6.],[175.  13.]
33,60,[174.97619048   6.        ],[173.   6.],[175.   6.]
34,58,[174.97619048   6.10714286],[173.   6.],[175.  15.]
35,67,[175.   6.],[175.   6.],[175.   6.]
36,60,[174.94047619   6.02380952],[172.   6.],[175.   8.]
37,68,[175.           6.01190476],[175.   6.],[175.   7.]
38,59,[175.   6.],[175.   6.],[175.   6.]
39,67,[174.95238095   6.04761905],[171.   6.],[175.  10.]
40,65,[175.   6.],[175.   6.],[175.   6.]
41,53,[175.   6.],[175.   6.],[175.   6.]
42,60,[174.97619048   6.10714286],[173.   6.],[175.  15.]
43,59,[175.   6.],[175.   6.],[175.   6.]
44,66,[175.           6.01190476],[175.   6.],[175.   7.]
45,67,[175.           6.01190476],[175.   6.],[175.   7.]
46,54,[175.   6.],[175.   6.],[175.   6.]
47,66,[174.98809524   6.13095238],[174.   6.],[175.  17.]
48,68,[175.           6.01190476],[175.   6.],[175.   7.]
49,65,[174.97619048   6.02380952],[173.   6.],[175.   7.]
50,66,[175.   6.],[175.   6.],[175.   6.]
51,63,[175.           6.08333333],[175.   6.],[175.  12.]
52,60,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
53,63,[174.97619048   6.10714286],[173.   6.],[175.  14.]
54,65,[175.   6.],[175.   6.],[175.   6.]
55,67,[175.           6.03571429],[175.   6.],[175.   7.]
56,62,[175.   6.],[175.   6.],[175.   6.]
57,61,[174.97619048   6.        ],[173.   6.],[175.   6.]
58,59,[175.           6.01190476],[175.   6.],[175.   7.]
59,62,[175.           6.01190476],[175.   6.],[175.   7.]
60,59,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-608.95238095  669.75      ],[-1000.     5.],[ 175. 1000.]
1,66,[ 61.95238095 103.45238095],[-1000.     5.],[ 175. 1000.]
2,66,[90.88095238 78.88095238],[-1000.     5.],[ 175. 1000.]
3,68,[ 21.03571429 136.5952381 ],[-1000.     5.],[ 175. 1000.]
4,64,[90.97619048 77.11904762],[-1000.     5.],[ 175. 1000.]
5,63,[118.96428571  52.94047619],[-1000.     5.],[ 175. 1000.]
6,67,[174.9047619   5.25     ],[172.   5.],[175.  12.]
7,62,[160.98809524  16.97619048],[-1000.     5.],[ 175. 1000.]
8,63,[174.95238095   5.0952381 ],[174.   5.],[175.   6.]
9,61,[174.96428571   5.07142857],[173.   5.],[175.   7.]
10,60,[160.97619048  16.94047619],[-1000.     5.],[ 175. 1000.]
11,63,[174.97619048   5.04761905],[174.   5.],[175.   6.]
12,68,[174.94047619   5.11904762],[174.   5.],[175.   8.]
13,66,[174.92857143   5.14285714],[170.   5.],[175.  14.]
14,64,[174.97619048   5.0952381 ],[173.   5.],[175.  13.]
15,60,[161.          16.88095238],[-1000.     5.],[ 175. 1000.]
16,59,[160.98809524  16.94047619],[-1000.     5.],[ 175. 1000.]
17,57,[174.96428571   5.04761905],[174.   5.],[175.   6.]
18,65,[160.98809524  16.89285714],[-1000.     5.],[ 175. 1000.]
19,63,[174.98809524   5.02380952],[174.   5.],[175.   6.]
20,50,[175.           5.01190476],[175.   5.],[175.   6.]
21,57,[161.          16.89285714],[-1000.     5.],[ 175. 1000.]
22,62,[175.           5.04761905],[175.   5.],[175.   9.]
23,60,[174.98809524   5.02380952],[174.   5.],[175.   6.]
24,64,[174.98809524   5.02380952],[174.   5.],[175.   6.]
25,64,[174.95238095   5.08333333],[173.   5.],[175.   7.]
26,63,[175.   5.],[175.   5.],[175.   5.]
27,66,[160.98809524  16.88095238],[-1000.     5.],[ 175. 1000.]
28,69,[174.96428571   5.08333333],[173.   5.],[175.  10.]
29,66,[174.97619048   5.03571429],[174.   5.],[175.   6.]
30,64,[174.98809524   5.01190476],[174.   5.],[175.   6.]
31,67,[174.97619048   5.05952381],[173.   5.],[175.  10.]
32,67,[175.           5.01190476],[175.   5.],[175.   6.]
33,58,[175.   5.],[175.   5.],[175.   5.]
34,66,[175.           5.01190476],[175.   5.],[175.   6.]
35,68,[174.96428571   5.07142857],[174.   5.],[175.  10.]
36,63,[174.95238095   5.04761905],[174.   5.],[175.   6.]
37,65,[174.94047619   5.0952381 ],[172.   5.],[175.   9.]
38,70,[175.           5.01190476],[175.   5.],[175.   6.]
39,63,[175.           5.02380952],[175.   5.],[175.   6.]
40,66,[161.01190476  16.8452381 ],[-1000.     5.],[ 175. 1000.]
41,66,[175.           5.01190476],[175.   5.],[175.   6.]
42,66,[175.   5.],[175.   5.],[175.   5.]
43,51,[160.97619048  16.9047619 ],[-1000.     5.],[ 175. 1000.]
44,61,[175.   5.],[175.   5.],[175.   5.]
45,63,[175.           5.02380952],[175.   5.],[175.   7.]
46,63,[175.   5.],[175.   5.],[175.   5.]
47,61,[174.97619048   5.36904762],[174.   5.],[175.  33.]
48,66,[174.97619048   5.02380952],[174.   5.],[175.   6.]
49,72,[147.02380952  28.69047619],[-1000.     5.],[ 175. 1000.]
50,57,[174.91666667   5.41666667],[169.   5.],[175.  39.]
51,65,[174.98809524   5.03571429],[174.   5.],[175.   8.]
52,69,[174.95238095   5.04761905],[171.   5.],[175.   9.]
53,62,[175.           5.01190476],[175.   5.],[175.   6.]
54,67,[175.           5.01190476],[175.   5.],[175.   6.]
55,62,[175.   5.],[175.   5.],[175.   5.]
56,75,[160.98809524  16.88095238],[-1000.     5.],[ 175. 1000.]
57,59,[174.98809524   5.        ],[174.   5.],[175.   5.]
58,67,[175.   5.],[175.   5.],[175.   5.]
59,59,[174.98809524   5.01190476],[174.   5.],[175.   6.]
60,67,[174.97619048   5.02380952],[174.   5.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-748.70238095  787.83333333],[-1000.     7.],[ 175. 1000.]
1,60,[-22.44047619 175.54761905],[-1000.     7.],[ 175. 1000.]
2,61,[146.42857143  34.86904762],[-1000.     7.],[ 175. 1000.]
3,60,[160.86904762  21.23809524],[-1000.     9.],[ 175. 1000.]
4,69,[174.91666667   9.21428571],[173.   8.],[175.  24.]
5,72,[160.89285714  20.96428571],[-1000.     9.],[ 175. 1000.]
6,62,[174.97619048   9.36904762],[173.   9.],[175.  37.]
7,65,[174.95238095   9.01190476],[173.   9.],[175.  10.]
8,45,[175.           9.04761905],[175.   9.],[175.  13.]
9,69,[160.97619048  20.80952381],[-1000.     9.],[ 175. 1000.]
10,68,[174.94047619   9.08333333],[173.   9.],[175.  13.]
11,59,[174.96428571   9.02380952],[172.   9.],[175.  11.]
12,59,[174.97619048   9.07142857],[174.   9.],[175.  14.]
13,70,[175.   9.],[175.   9.],[175.   9.]
14,60,[174.96428571   9.19047619],[173.   9.],[175.  24.]
15,54,[175.           9.01190476],[175.   9.],[175.  10.]
16,70,[175.   9.],[175.   9.],[175.   9.]
17,62,[175.   9.],[175.   9.],[175.   9.]
18,59,[174.96428571   9.27380952],[172.   9.],[175.  31.]
19,65,[174.98809524   8.98809524],[174.   8.],[175.   9.]
20,62,[174.94047619   9.0952381 ],[173.   9.],[175.  17.]
21,64,[175.   9.],[175.   9.],[175.   9.]
22,61,[174.97619048   9.04761905],[173.   9.],[175.  13.]
23,64,[175.   9.],[175.   9.],[175.   9.]
24,66,[175.           9.01190476],[175.   9.],[175.  10.]
25,69,[175.           8.98809524],[175.   8.],[175.   9.]
26,53,[174.97619048   8.96428571],[173.   8.],[175.  13.]
27,60,[175.           8.41666667],[175.   8.],[175.   9.]
28,63,[175.   8.],[175.   8.],[175.   8.]
29,62,[175.   8.],[175.   8.],[175.   8.]
30,69,[175.   8.],[175.   8.],[175.   8.]
31,61,[174.97619048   8.        ],[173.   8.],[175.   8.]
32,70,[174.97619048   8.02380952],[174.   8.],[175.  10.]
33,61,[175.   8.],[175.   8.],[175.   8.]
34,72,[175.   8.],[175.   8.],[175.   8.]
35,57,[175.           8.01190476],[175.   8.],[175.   9.]
36,62,[175.   8.],[175.   8.],[175.   8.]
37,59,[174.97619048   8.01190476],[173.   8.],[175.   9.]
38,74,[175.   8.],[175.   8.],[175.   8.]
39,59,[175.   8.],[175.   8.],[175.   8.]
40,62,[174.98809524   8.01190476],[174.   8.],[175.   9.]
41,63,[175.           8.01190476],[175.   8.],[175.   9.]
42,60,[175.   8.],[175.   8.],[175.   8.]
43,64,[175.   8.],[175.   8.],[175.   8.]
44,64,[175.   8.],[175.   8.],[175.   8.]
45,64,[175.   8.],[175.   8.],[175.   8.]
46,61,[175.   8.],[175.   8.],[175.   8.]
47,60,[175.   8.],[175.   8.],[175.   8.]
48,69,[175.   8.],[175.   8.],[175.   8.]
49,68,[175.   8.],[175.   8.],[175.   8.]
50,62,[175.   8.],[175.   8.],[175.   8.]
51,64,[175.   8.],[175.   8.],[175.   8.]
52,55,[175.   8.],[175.   8.],[175.   8.]
53,66,[175.   8.],[175.   8.],[175.   8.]
54,65,[174.96428571   8.07142857],[172.   8.],[175.  14.]
55,69,[175.   8.],[175.   8.],[175.   8.]
56,59,[175.   8.],[175.   8.],[175.   8.]
57,68,[175.   8.],[175.   8.],[175.   8.]
58,53,[175.   8.],[175.   8.],[175.   8.]
59,68,[161.          19.82142857],[-1000.     8.],[ 175. 1000.]
60,60,[175.   8.],[175.   8.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-622.92857143  681.61904762],[-1000.     8.],[ 175. 1000.]
1,67,[ 33.63095238 128.23809524],[-1000.     8.],[ 175. 1000.]
2,70,[146.47619048  35.1547619 ],[-1000.     7.],[ 175. 1000.]
3,64,[146.76190476  32.53571429],[-1000.     8.],[ 175. 1000.]
4,65,[118.78571429  56.03571429],[-1000.     7.],[ 175. 1000.]
5,55,[160.85714286  19.98809524],[-1000.     8.],[ 175. 1000.]
6,65,[174.8452381    8.29761905],[167.   8.],[175.  22.]
7,64,[174.91666667   8.03571429],[173.   7.],[175.  10.]
8,68,[174.97619048   8.08333333],[173.   8.],[175.  10.]
9,68,[160.88095238  19.92857143],[-1000.     8.],[ 175. 1000.]
10,56,[174.94047619   8.01190476],[173.   7.],[175.  10.]
11,66,[174.96428571   8.03571429],[173.   7.],[175.  12.]
12,77,[174.91666667   8.17857143],[170.   7.],[175.  28.]
13,58,[160.98809524  19.27380952],[-1000.     7.],[ 175. 1000.]
14,62,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
15,63,[174.95238095   7.02380952],[173.   7.],[175.   8.]
16,60,[174.98809524   7.22619048],[174.   7.],[175.  25.]
17,70,[175.   7.],[175.   7.],[175.   7.]
18,62,[175.   7.],[175.   7.],[175.   7.]
19,55,[175.   7.],[175.   7.],[175.   7.]
20,64,[175.   7.],[175.   7.],[175.   7.]
21,59,[174.88095238   7.17857143],[169.   7.],[175.  21.]
22,70,[161.          18.80952381],[-1000.     6.],[ 175. 1000.]
23,69,[174.97619048   7.03571429],[173.   7.],[175.   8.]
24,64,[174.94047619   7.03571429],[170.   7.],[175.   9.]
25,70,[174.89285714   7.28571429],[169.   7.],[175.  24.]
26,66,[175.   7.],[175.   7.],[175.   7.]
27,56,[175.   7.],[175.   7.],[175.   7.]
28,66,[174.86904762   7.58333333],[164.   7.],[175.  56.]
29,62,[175.   7.],[175.   7.],[175.   7.]
30,64,[174.89285714   7.3452381 ],[166.   7.],[175.  36.]
31,70,[175.   7.],[175.   7.],[175.   7.]
32,65,[174.97619048   7.01190476],[173.   7.],[175.   8.]
33,62,[175.   7.],[175.   7.],[175.   7.]
34,64,[175.   7.],[175.   7.],[175.   7.]
35,70,[175.           7.01190476],[175.   7.],[175.   8.]
36,69,[175.   7.],[175.   7.],[175.   7.]
37,67,[175.   7.],[175.   7.],[175.   7.]
38,64,[175.   7.],[175.   7.],[175.   7.]
39,55,[175.   7.],[175.   7.],[175.   7.]
40,62,[175.   7.],[175.   7.],[175.   7.]
41,64,[175.           7.02380952],[175.   7.],[175.   9.]
42,59,[174.96428571   7.01190476],[173.   7.],[175.   8.]
43,64,[175.           7.01190476],[175.   7.],[175.   8.]
44,66,[174.98809524   7.32142857],[174.   7.],[175.  34.]
45,60,[174.97619048   7.02380952],[173.   7.],[175.   8.]
46,67,[174.97619048   7.01190476],[173.   7.],[175.   8.]
47,64,[174.97619048   7.02380952],[173.   7.],[175.   8.]
48,67,[175.           7.01190476],[175.   7.],[175.   8.]
49,70,[175.           7.01190476],[175.   7.],[175.   8.]
50,64,[175.   7.],[175.   7.],[175.   7.]
51,55,[174.98809524   7.14285714],[174.   7.],[175.  19.]
52,65,[174.97619048   7.01190476],[173.   7.],[175.   8.]
53,63,[175.   7.],[175.   7.],[175.   7.]
54,71,[175.   7.],[175.   7.],[175.   7.]
55,62,[175.   7.],[175.   7.],[175.   7.]
56,58,[175.   7.],[175.   7.],[175.   7.]
57,53,[175.   7.],[175.   7.],[175.   7.]
58,54,[175.   7.],[175.   7.],[175.   7.]
59,56,[174.97619048   7.01190476],[173.   7.],[175.   8.]
60,67,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
,,,,
gen,nevals,avg,min,max
0,84,[-692.76190476  740.53571429],[-1000.     7.],[ 175. 1000.]
1,64,[  5.66666667 151.48809524],[-1000.     7.],[ 175. 1000.]
2,56,[174.52380952   9.21428571],[159.   7.],[175.  51.]
3,67,[160.63095238  19.61904762],[-1000.     6.],[ 175. 1000.]
4,58,[174.86904762   7.16666667],[173.   6.],[175.   9.]
5,65,[146.8452381   30.51190476],[-1000.     6.],[ 175. 1000.]
6,61,[160.75        18.42857143],[-1000.     6.],[ 175. 1000.]
7,65,[160.5952381   18.38095238],[-1000.     6.],[ 175. 1000.]
8,63,[174.73809524   6.53571429],[171.   6.],[175.  26.]
9,60,[160.79761905  18.61904762],[-1000.     6.],[ 175. 1000.]
10,64,[174.88095238   6.13095238],[172.   6.],[175.   9.]
11,61,[174.95238095   6.03571429],[172.   6.],[175.   8.]
12,63,[174.9047619    6.16666667],[172.   6.],[175.  17.]
13,64,[174.95238095   6.10714286],[173.   6.],[175.   8.]
14,61,[161.          17.86904762],[-1000.     6.],[ 175. 1000.]
15,70,[174.96428571   6.07142857],[173.   6.],[175.   8.]
16,56,[174.97619048   6.02380952],[173.   6.],[175.   8.]
17,64,[174.9047619    6.08333333],[172.   6.],[175.   8.]
18,65,[174.86904762   6.0952381 ],[171.   6.],[175.   9.]
19,61,[174.91666667   6.04761905],[172.   6.],[175.   8.]
20,63,[174.94047619   6.07142857],[173.   6.],[175.   8.]
21,56,[174.96428571   6.04761905],[172.   6.],[175.   8.]
22,64,[174.94047619   6.03571429],[172.   6.],[175.   8.]
23,64,[174.97619048   6.0952381 ],[173.   6.],[175.  12.]
24,63,[174.94047619   6.07142857],[172.   6.],[175.   8.]
25,69,[174.95238095   6.04761905],[171.   6.],[175.   8.]
26,61,[174.96428571   6.20238095],[172.   6.],[175.  22.]
27,70,[174.92857143   6.14285714],[171.   6.],[175.   8.]
28,60,[174.97619048   6.04761905],[173.   6.],[175.   8.]
29,56,[174.97619048   6.07142857],[173.   6.],[175.  11.]
30,69,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
31,64,[174.95238095   6.03571429],[172.   6.],[175.   8.]
32,55,[175.   6.],[175.   6.],[175.   6.]
33,60,[174.97619048   6.05952381],[173.   6.],[175.   8.]
34,59,[174.98809524   6.01190476],[174.   6.],[175.   7.]
35,51,[175.   6.],[175.   6.],[175.   6.]
36,62,[174.96428571   6.05952381],[172.   6.],[175.  11.]
37,70,[160.9047619   18.14285714],[-1000.     6.],[ 175. 1000.]
38,58,[174.97619048   6.03571429],[173.   6.],[175.   8.]
39,62,[175.   6.],[175.   6.],[175.   6.]
40,69,[175.   6.],[175.   6.],[175.   6.]
41,66,[174.92857143   6.13095238],[173.   6.],[175.   8.]
42,65,[174.97619048   6.03571429],[173.   6.],[175.   8.]
43,72,[175.   6.],[175.   6.],[175.   6.]
44,59,[174.96428571   6.03571429],[172.   6.],[175.   9.]
45,64,[161.          17.88095238],[-1000.     6.],[ 175. 1000.]
46,65,[174.97619048   6.02380952],[173.   6.],[175.   8.]
47,54,[174.94047619   6.04761905],[170.   6.],[175.   9.]
48,61,[175.   6.],[175.   6.],[175.   6.]
49,58,[175.           6.01190476],[175.   6.],[175.   7.]
50,68,[175.   6.],[175.   6.],[175.   6.]
51,64,[175.   6.],[175.   6.],[175.   6.]
52,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
53,64,[175.   6.],[175.   6.],[175.   6.]
54,64,[174.96428571   6.01190476],[172.   6.],[175.   7.]
55,63,[160.96428571  17.85714286],[-1000.     6.],[ 175. 1000.]
56,65,[175.   6.],[175.   6.],[175.   6.]
57,69,[174.98809524   6.04761905],[174.   6.],[175.   8.]
58,66,[175.           6.02380952],[175.   6.],[175.   8.]
59,64,[175.   6.],[175.   6.],[175.   6.]
60,66,[175.   6.],[175.   6.],[175.   6.]
,,,,
